69.48824103032098,39.67940166591409,1
19.73207124669591,27.52568781352344,0
31.568851361309868,82.81656191374422,1
77.95448464062034,24.71794103199425,1
64.61477348119502,72.20811866539266,0
50.203306318189476,29.106753577520514,1
32.350091571601,63.729386356036265,1
72.34527565721658,39.451197790250276,1
24.18089463682911,20.29033480907715,0
71.95871434926269,64.1256689827501,0
53.106843846318405,80.57216483016529,0
72.62489992581861,17.414934946498136,1
64.15206984610006,7.391475038395441,1
49.890897176560856,67.97093046112481,0
72.73893216842593,31.952486050561543,1
16.56094445164836,56.481788979043095,1
28.24743018982415,31.07302923653125,0
75.40579906585192,64.6018914022434,0
18.12898556899325,41.12158162471359,0
29.16978481566919,61.917091891814124,1
24.979929281375362,77.12409596186487,1
52.31015802617021,67.26339997088496,1
74.7266817664506,30.37608120806253,1
61.44437852184386,27.922643701768262,1
67.47839209258065,76.64547875924741,0
75.03197087303573,84.65624176149474,0
70.27496750947162,50.527224367636336,1
35.26087925287351,29.50244925029157,0
30.383878692048217,79.00620322376318,1
22.938615913998923,62.194170276651626,0
27.340571458562742,41.66317680727035,0
92.68584108380767,43.44907270736245,1
31.43339427613767,69.37565975291176,1
76.43904061966893,98.9783405571009,0
32.72999030059338,64.15535238761728,1
35.80656695885356,88.47027735392365,1
66.07110407994497,81.51273769295231,0
72.54312344245369,81.48751275727014,0
58.58052316413273,83.13245969761094,0
33.513196125021814,66.6391327287465,1
78.85766340905116,16.554850039199234,1
71.87415588112873,75.43032678616746,0
54.761022703621684,47.09597920575009,1
29.75886392893123,23.78253763317957,0
37.404415244513444,71.31128895155396,1
29.04358993410514,37.02226908180447,0
91.99539463928662,21.40330277778199,1
29.516161298936876,37.2843333800941,0
78.32069894773363,37.09388367340836,1
64.81203296654562,53.43006189332526,0
24.069089957956297,77.68333091577698,1
66.92773484898201,61.49332798109825,0
14.980740095087263,56.00956517142029,1
36.43065198480637,62.86155420069532,1
16.57588414346137,18.555023891442897,0
61.63398597015548,73.23400623002993,0
42.920775586046524,59.20388355562011,1
75.77861802515692,78.61228193302907,0
70.33862778926589,23.062573710445143,1
27.12910052079139,22.808309969230294,0
72.27455656436553,42.65659531322294,1
37.41162041217352,82.78213940296928,1
62.10826942878984,51.956489094042404,0
31.448965409228535,51.79755294140729,1
53.447041899786015,82.21748326358224,0
15.557970819368446,77.8968905279652,1
36.368935258457086,65.18802857300419,1
29.711385165164412,70.7214924894313,1
44.110118476051234,73.60249498152663,1
63.266887542291606,46.840290001274184,1
39.53830104432353,62.72544954022732,1
75.98197187068384,71.03661631773973,0
26.88780051150101,65.84547890322929,1
14.938004438410024,40.318208383571616,0
77.02269183292117,29.650338749095994,1
28.553250440675438,50.87170595763353,0
46.32588392779263,71.96224850379666,0
69.57174754473411,66.6564126165968,0
25.812964121274923,13.62702844617688,0
69.73774841992886,58.86058375530061,0
23.91187829729029,24.45625947572987,0
21.68865228302339,64.6200902539412,1
71.6661764743795,42.78126788574245,1
31.702668872417675,59.05388394452487,1
62.26002477204531,64.33764283238361,0
78.59539986233358,75.81454326343464,0
55.325410120838946,36.9447158742579,1
72.22756493384497,20.834399380160207,1
67.49267191514352,24.08570047219043,1
28.65925312274367,10.38739841307762,0
68.7580111336727,70.34924843274936,0
1.30934118318401,71.28503267515083,1
26.435514674049834,32.56065871775132,0
19.377317410824617,30.464989329554804,0
18.560717277011527,14.917930346698629,0
37.13959432250712,81.21382934934262,1
30.164276855685213,78.99569894658312,1
63.46511985591687,67.16526996857306,0
18.151724329337732,64.04941924077096,1
21.025471967621776,53.716629203807905,1
62.41944561954287,31.202716078660696,1
69.3893861937899,39.61060102664588,1
68.34242752910944,25.472062983227175,1
22.96695086332997,83.71670844243152,1
69.2634324807447,29.499762129322786,1
76.03885300051076,77.89983601028874,0
74.81866520624607,66.88419875159698,0
81.61488884531387,80.97244774943624,0
73.65433317604153,77.22801275688896,0
93.43061729019189,38.60501128576094,1
53.14768866156069,26.579448579795994,1
67.06201933979794,79.17157187396927,0
32.787176291105304,66.60273705398491,1
86.7569130878211,20.386485601470838,1
12.290523353544213,31.087226438183123,0
70.1148795168412,75.93197606564887,0
80.36385341570141,24.823121130751527,1
67.3084755854526,78.41364010495795,0
77.16277128239844,76.48761142559836,0
78.05253738354573,44.33747101625541,1
23.51940293318354,36.39224598764446,0
29.935518569879207,25.29853847320678,0
85.17594785185457,70.75650182785841,0
62.12400540453949,15.156568329840912,1
70.52810076572418,33.81218523650481,1
64.17119344234649,67.39719422995138,0
26.019819239690257,16.81315511303867,0
85.38604572832742,72.82229592005127,0
