75.77527509870448,76.9388115184959,1
10.138508272181209,23.173578666366083,0
81.70109533443691,72.89213855434895,1
18.861477437445338,42.11003717760957,0
69.46638647457328,78.60795348804697,1
74.43789639983927,85.85639350252413,1
43.680836317960825,26.368531768107484,0
73.75115814232257,73.31107390571941,1
66.21757612653427,56.89196318751755,1
79.5817573266729,76.87960160906749,1
58.7155582494801,22.163663869499445,0
89.23001768122496,51.55983000259373,1
73.0711870853131,69.5896741849183,1
61.934573000072575,74.81950202930992,1
32.600501053380924,19.48254853511191,0
66.62090046004153,72.52832715904835,1
34.551024117119454,23.46259479426535,0
64.88197348719352,59.21127644885669,1
79.72079964476734,64.60123143979234,1
50.30449602412628,60.11409526173131,1
29.527028929325425,36.50416307175608,0
49.69055685743561,62.067289377134394,1
20.77322841999466,18.572427290012616,0
30.14684735334475,29.98164178875897,0
81.27281704282785,63.28888256046064,1
78.0756457494049,66.63063234515471,1
29.397011676213044,32.35798789320938,0
27.367912964593035,22.940563227999085,0
18.897346589907677,26.143730229492363,0
68.22771055640987,70.89510472588893,1
74.90078240707365,87.13084284979001,1
36.72063737089826,33.48045105671916,0
49.69315092753412,42.33313674532292,0
26.716605358425202,27.116931814812574,0
59.02874279709816,76.09785882915315,1
62.335094615505504,54.97871984410261,1
66.49924799248602,64.27516792954945,1
31.563259379143968,41.92597379024512,0
37.51555338594825,28.839212604951427,0
23.073599414490136,27.00212257032584,0
28.167242422493764,37.5118629078752,0
31.925977050023107,7.020610357961946,0
76.12021203944828,67.46364836678063,1
65.89219479115339,67.9288769193369,1
85.26268539419283,61.15033009387685,1
88.97512932987686,74.03425897736545,1
77.058847799504,62.97066951722518,1
58.621887934545484,73.39089745595828,1
87.47773304430419,69.8486110759901,1
67.65078901122881,62.70261587561267,1
71.17185418782023,55.98119597314273,1
27.588540607408063,-4.385770329947988,0
83.38506900808731,51.99796054544588,1
61.74699483380414,70.37947263512118,1
70.94790780454068,47.547947937179984,1
81.28823146945155,70.0325340216458,1
30.705506806147127,12.179439327857601,0
34.841584233187994,18.46851967106538,0
51.60844990262237,42.722233328815065,0
44.11646289028829,26.014255200350018,0
62.37576352942981,65.36067288672324,1
72.48920675304304,77.05125005797099,1
59.460983345952585,69.77813764837377,1
31.33912158133611,41.35588011176246,0
29.593795355061978,9.23840399508493,0
28.31640698069523,46.02401631243505,0
69.51454471973781,63.98322847357192,1
32.736926272041345,34.10741747757907,0
89.01397117707972,74.77357084763716,1
39.03994401623825,16.987824662440893,0
11.950487772508097,40.66836024628978,0
26.445530573548893,22.165314686770003,0
59.64194170359417,48.36761011380112,1
50.792181872035854,81.01100769631344,1
77.41375925717524,59.731843558010894,1
68.31893425987097,80.56011646344035,1
29.342270332089047,34.5054738573917,0
77.06109767222782,91.10645981613641,1
61.17351124465024,68.49047350267585,1
